contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType,expirationDate,spotPrice,fetchTime,midPrice,spread,spreadPct,marketPrice,daysToExpiry,timeToExpiry,moneyness,isITM,riskFreeRate
SPY260316C00700000,2026-03-10 20:14:43+00:00,700.0,0.07,0.06,0.07,-0.089999996,-56.25,2030.0,6456,0.13096420339328593,False,REGULAR,USD,call,2026-03-16,677.1799926757812,2026-03-10 19:29:04.738916,0.065,0.01,0.1538461538461539,0.065,5,0.0136986301369863,1.033698584676208,False,0.05
SPY260316C00701000,2026-03-10 20:06:14+00:00,701.0,0.03,0.04,0.05,-0.08,-72.72727,320.0,1333,0.12909314317178255,False,REGULAR,USD,call,2026-03-16,677.1799926757812,2026-03-10 19:29:04.738916,0.045,0.01,0.2222222222222222,0.045,5,0.0136986301369863,1.0351752969400312,False,0.05
SPY260316C00702000,2026-03-10 20:14:33+00:00,702.0,0.02,0.03,0.04,-0.07000001,-77.77779,467.0,642,0.1294776972973889,False,REGULAR,USD,call,2026-03-16,677.1799926757812,2026-03-10 19:29:04.738916,0.035,0.01,0.2857142857142857,0.035,5,0.0136986301369863,1.0366520092038545,False,0.05
SPY260316C00703000,2026-03-10 20:03:29+00:00,703.0,0.01,0.02,0.03,-0.049999997,-83.333336,242.0,448,0.12861760639594635,False,REGULAR,USD,call,2026-03-16,677.1799926757812,2026-03-10 19:29:04.738916,0.025,0.0099999999999999,0.3999999999999999,0.025,5,0.0136986301369863,1.0381287214676775,False,0.05
SPY260316P00560000,2026-03-10 19:55:47+00:00,560.0,0.08,0.07,0.08,-0.11,-57.894737,39.0,298,0.6353501747641565,False,REGULAR,USD,put,2026-03-16,677.1799926757812,2026-03-10 19:29:04.738916,0.075,0.0099999999999999,0.1333333333333332,0.075,5,0.0136986301369863,0.8269588677409664,False,0.05
SPY260316P00565000,2026-03-10 20:14:50+00:00,565.0,0.08,0.08,0.09,-0.16,-66.66667,93.0,244,0.6172279980234548,False,REGULAR,USD,put,2026-03-16,677.1799926757812,2026-03-10 19:29:04.738916,0.0849999999999999,0.0099999999999999,0.1176470588235293,0.0849999999999999,5,0.0136986301369863,0.8343424290600822,False,0.05
SPY260316P00570000,2026-03-10 19:01:17+00:00,570.0,0.1,0.08,0.1,-0.20000002,-66.66667,6.0,1181,0.594222753244285,False,REGULAR,USD,put,2026-03-16,677.1799926757812,2026-03-10 19:29:04.738916,0.09,0.02,0.2222222222222222,0.09,5,0.0136986301369863,0.8417259903791979,False,0.05
SPY260316P00575000,2026-03-10 17:59:53+00:00,575.0,0.09,0.09,0.1,-0.22,-70.96774,91.0,714,0.5709152203888398,False,REGULAR,USD,put,2026-03-16,677.1799926757812,2026-03-10 19:29:04.738916,0.095,0.01,0.1052631578947369,0.095,5,0.0136986301369863,0.8491095516983137,False,0.05
SPY260316P00580000,2026-03-10 19:57:07+00:00,580.0,0.12,0.1,0.11,-0.18,-59.999996,75.0,1434,0.5505373604269144,False,REGULAR,USD,put,2026-03-16,677.1799926757812,2026-03-10 19:29:04.738916,0.105,0.0099999999999999,0.0952380952380951,0.105,5,0.0136986301369863,0.8564931130174295,False,0.05
SPY260316P00585000,2026-03-10 20:07:53+00:00,585.0,0.11,0.11,0.12,-0.26999998,-71.05263,77.0,948,0.5293411495304208,False,REGULAR,USD,put,2026-03-16,677.1799926757812,2026-03-10 19:29:04.738916,0.1149999999999999,0.0099999999999999,0.0869565217391304,0.1149999999999999,5,0.0136986301369863,0.8638766743365452,False,0.05
